"","Company","Date","Followers","...4","...5","...6","...1"
"34659","Roche",2023-04-01,2928628,NA,NA,NA,NA
"34660","Roche",2023-04-10,2942255,NA,NA,NA,NA
"34661","Roche",2023-04-13,2946425,NA,NA,NA,NA
"34662","Roche",2023-04-21,2954978,NA,NA,NA,NA
"34663","Roche",2023-04-29,2962883,NA,NA,NA,NA
"34664","Roche",2023-05-12,2976828,NA,NA,NA,NA
"34665","Roche",2023-05-19,2984786,NA,NA,NA,NA
"34666","Roche",2023-05-29,2995168,NA,NA,NA,NA
"34667","Roche",2023-06-05,3002251,NA,NA,NA,NA
"34668","Roche",2023-06-11,3009043,NA,NA,NA,NA
"34669","Roche",2023-06-14,3013167,NA,NA,NA,NA
"34670","Roche",2023-06-17,3016518,NA,NA,NA,NA
"34671","Roche",2023-06-23,3023394,NA,NA,NA,NA
"34672","Roche",2023-06-27,3027668,NA,NA,NA,NA
"34673","Roche",2023-07-06,3038925,NA,NA,NA,NA
"34674","Roche",2023-07-23,3058523,NA,NA,NA,NA
"34675","Roche",2023-08-02,3073061,NA,NA,NA,NA
"34676","Roche",2023-08-08,3080025,NA,NA,NA,NA
"34677","Roche",2023-08-10,3083409,NA,NA,NA,NA
"34678","Roche",2023-08-29,3108420,NA,NA,NA,NA
"34679","Roche",2023-09-15,3137186,NA,NA,NA,NA
"34680","Roche",2023-10-18,3159626,NA,NA,NA,NA
"34681","Roche",2023-12-14,3132809,NA,NA,NA,NA
"34682","Roche",2023-12-16,3135900,NA,NA,NA,NA
"34683","Roche",2023-12-18,3137811,NA,NA,NA,NA
"34684","Roche",2024-01-22,3170683,NA,NA,NA,NA
"34685","Roche",2024-04-08,3252654,NA,NA,NA,NA
"34686","Roche",2024-04-09,3254480,NA,NA,NA,NA
"34687","Roche",2024-04-17,3260918,NA,NA,NA,NA
"34688","Roche",2024-04-19,3261715,NA,NA,NA,NA
"34689","Roche",2024-04-28,3267602,NA,NA,NA,NA
"34690","Roche",2024-05-03,3272142,NA,NA,NA,NA
"34691","Roche",2024-05-19,3285968,NA,NA,NA,NA
"34692","Roche",2024-05-28,3292712,NA,NA,NA,NA
"34693","Roche",2024-06-08,3301884,NA,NA,NA,NA
"34694","Roche",2024-06-24,3315306,NA,NA,NA,NA
"34695","Roche",2024-06-28,3319880,NA,NA,NA,NA
"34696","Roche",2024-07-17,3345653,NA,NA,NA,NA
"34697","Roche",2024-07-20,3348669,NA,NA,NA,NA
"34698","Roche",2024-07-20,3348667,NA,NA,NA,NA
"34699","Roche",2024-07-23,3351744,NA,NA,NA,NA
"34700","Roche",2024-08-02,3360191,NA,NA,NA,NA
"34701","Roche",2024-08-06,3362947,NA,NA,NA,NA
"34702","Roche",2024-08-06,3362945,NA,NA,NA,NA
"34703","Roche",2024-08-09,3366930,NA,NA,NA,NA
"34704","Roche",2024-08-20,3377390,NA,NA,NA,NA
"34705","Roche",2024-09-02,3389365,NA,NA,NA,NA
"34706","Roche",2024-09-02,3389357,NA,NA,NA,NA
"34707","Roche",2024-09-10,3397783,NA,NA,NA,NA
"34708","Roche",2024-09-16,3404610,NA,NA,NA,NA
"34709","Roche",2024-09-16,3404589,NA,NA,NA,NA
"34710","Roche",2024-09-24,3415319,NA,NA,NA,NA
"34711","Roche",2024-11-26,3485392,NA,NA,NA,NA
"34712","Roche",2025-02-21,3573478,NA,NA,NA,NA
"34713","Roche",2025-02-28,3582238,NA,NA,NA,NA
"34714","Roche",2025-03-09,3589832,NA,NA,NA,22167
"34715","Roche Bros. Supermarkets",2023-01-21,6349,NA,NA,NA,NA
"34716","Roche Bros. Supermarkets",2023-02-10,6403,NA,NA,NA,NA
"34717","Roche Bros. Supermarkets",2023-02-25,6442,NA,NA,NA,NA
"34718","Roche Bros. Supermarkets",2023-03-13,6508,NA,NA,NA,NA
"34719","Roche Bros. Supermarkets",2023-03-29,6597,NA,NA,NA,NA
"34720","Roche Bros. Supermarkets",2023-04-10,6672,NA,NA,NA,NA
"34721","Roche Bros. Supermarkets",2023-04-23,6745,NA,NA,NA,NA
"34722","Roche Bros. Supermarkets",2023-06-05,7083,NA,NA,NA,NA
"34723","Roche Bros. Supermarkets",2023-06-11,7119,NA,NA,NA,NA
"34724","Roche Bros. Supermarkets",2023-06-23,7216,NA,NA,NA,NA
"34725","Roche Bros. Supermarkets",2023-07-06,7293,NA,NA,NA,NA
"34726","Roche Bros. Supermarkets",2023-07-23,7357,NA,NA,NA,NA
"34727","Roche Bros. Supermarkets",2023-08-05,7401,NA,NA,NA,NA
"34728","Roche Bros. Supermarkets",2023-08-29,7535,NA,NA,NA,NA
"34729","Roche Bros. Supermarkets",2023-10-18,7735,NA,NA,NA,NA
"34730","Roche Bros. Supermarkets",2023-12-14,7641,NA,NA,NA,NA
"34731","Roche Bros. Supermarkets",2023-12-17,7647,NA,NA,NA,NA
"34732","Roche Bros. Supermarkets",2023-12-18,7650,NA,NA,NA,NA
"34733","Roche Bros. Supermarkets",2024-05-04,8025,NA,NA,NA,NA
"34734","Roche Bros. Supermarkets",2024-05-28,8062,NA,NA,NA,NA
"34735","Roche Bros. Supermarkets",2024-06-28,8138,NA,NA,NA,NA
"34736","Roche Bros. Supermarkets",2024-08-06,8210,NA,NA,NA,NA
"34737","Roche Bros. Supermarkets",2024-09-02,8236,NA,NA,NA,NA
"34738","Roche Bros. Supermarkets",2024-09-16,8257,NA,NA,NA,NA
"34739","Roche Bros. Supermarkets",2025-02-21,8491,NA,NA,NA,NA
"34740","Roche Bros. Supermarkets",2025-02-28,8484,NA,NA,NA,NA
"34741","Rockefeller Philanthropy Advisors",2020-10-25,18700,NA,NA,NA,NA
"34742","Rockefeller Philanthropy Advisors",2020-10-28,18750,NA,NA,NA,NA
"34743","Rockefeller Philanthropy Advisors",2020-10-30,18789,NA,NA,NA,NA
"34744","Rockefeller Philanthropy Advisors",2020-11-03,18845,NA,NA,NA,NA
"34745","Rockefeller Philanthropy Advisors",2020-11-06,18898,NA,NA,NA,NA
"34746","Rockefeller Philanthropy Advisors",2020-11-10,18959,NA,NA,NA,NA
"34747","Rockefeller Philanthropy Advisors",2020-11-14,19014,NA,NA,NA,NA
"34748","Rockefeller Philanthropy Advisors",2020-11-18,19076,NA,NA,NA,NA
"34749","Rockefeller Philanthropy Advisors",2020-11-23,19172,NA,NA,NA,NA
"34750","Rockefeller Philanthropy Advisors",2020-11-28,19229,NA,NA,NA,NA
"34751","Rockefeller Philanthropy Advisors",2020-12-03,19310,NA,NA,NA,NA
"34752","Rockefeller Philanthropy Advisors",2020-12-05,19339,NA,NA,NA,NA
"34753","Rockefeller Philanthropy Advisors",2020-12-12,19460,NA,NA,NA,NA
"34754","Rockefeller Philanthropy Advisors",2020-12-15,19496,NA,NA,NA,NA
"34755","Rockefeller Philanthropy Advisors",2020-12-20,19583,NA,NA,NA,NA
"34756","Rockefeller Philanthropy Advisors",2020-12-25,19636,NA,NA,NA,NA
"34757","Rockefeller Philanthropy Advisors",2020-12-29,19695,NA,NA,NA,NA
"34758","Rockefeller Philanthropy Advisors",2021-01-03,19751,NA,NA,NA,NA
"34759","Rockefeller Philanthropy Advisors",2021-01-06,19793,NA,NA,NA,NA
"34760","Rockefeller Philanthropy Advisors",2021-01-11,19880,NA,NA,NA,NA
"34761","Rockefeller Philanthropy Advisors",2021-01-15,19971,NA,NA,NA,NA
"34762","Rockefeller Philanthropy Advisors",2021-01-19,20049,NA,NA,NA,NA
"34763","Rockefeller Philanthropy Advisors",2021-01-25,20137,NA,NA,NA,NA
"34764","Rockefeller Philanthropy Advisors",2021-01-30,20233,NA,NA,NA,NA
"34765","Rockefeller Philanthropy Advisors",2021-01-31,20239,NA,NA,NA,NA
"34766","Rockefeller Philanthropy Advisors",2021-02-03,20274,NA,NA,NA,NA
"34767","Rockefeller Philanthropy Advisors",2021-02-07,20352,NA,NA,NA,NA
"34768","Rockefeller Philanthropy Advisors",2021-02-12,20435,NA,NA,NA,NA
"34769","Rockefeller Philanthropy Advisors",2021-02-17,20501,NA,NA,NA,NA
"34770","Rockefeller Philanthropy Advisors",2021-02-21,20578,NA,NA,NA,NA
"34771","Rockefeller Philanthropy Advisors",2021-02-25,20645,NA,NA,NA,NA
"34772","Rockefeller Philanthropy Advisors",2021-03-01,20698,NA,NA,NA,NA
"34773","Rockefeller Philanthropy Advisors",2021-03-06,20788,NA,NA,NA,NA
"34774","Rockefeller Philanthropy Advisors",2021-03-10,20844,NA,NA,NA,NA
"34775","Rockefeller Philanthropy Advisors",2021-03-16,20908,NA,NA,NA,NA
"34776","Rockefeller Philanthropy Advisors",2021-03-20,20970,NA,NA,NA,NA
"34777","Rockefeller Philanthropy Advisors",2021-03-24,21024,NA,NA,NA,NA
"34778","Rockefeller Philanthropy Advisors",2021-03-30,21123,NA,NA,NA,NA
"34779","Rockefeller Philanthropy Advisors",2021-04-06,21218,NA,NA,NA,NA
"34780","Rockefeller Philanthropy Advisors",2021-04-10,21309,NA,NA,NA,NA
"34781","Rockefeller Philanthropy Advisors",2021-04-15,21395,NA,NA,NA,NA
"34782","Rockefeller Philanthropy Advisors",2021-04-20,21489,NA,NA,NA,NA
"34783","Rockefeller Philanthropy Advisors",2021-04-24,21558,NA,NA,NA,NA
"34784","Rockefeller Philanthropy Advisors",2021-04-28,21607,NA,NA,NA,NA
"34785","Rockefeller Philanthropy Advisors",2021-05-03,21671,NA,NA,NA,NA
"34786","Rockefeller Philanthropy Advisors",2021-05-07,21726,NA,NA,NA,NA
"34787","Rockefeller Philanthropy Advisors",2021-05-10,21751,NA,NA,NA,NA
"34788","Rockefeller Philanthropy Advisors",2021-05-14,21789,NA,NA,NA,NA
"34789","Rockefeller Philanthropy Advisors",2021-05-21,21850,NA,NA,NA,NA
"34790","Rockefeller Philanthropy Advisors",2021-05-26,21894,NA,NA,NA,NA
"34791","Rockefeller Philanthropy Advisors",2021-06-02,21959,NA,NA,NA,NA
"34792","Rockefeller Philanthropy Advisors",2021-06-09,22003,NA,NA,NA,NA
"34793","Rockefeller Philanthropy Advisors",2021-06-16,22047,NA,NA,NA,NA
"34794","Rockefeller Philanthropy Advisors",2021-06-21,22090,NA,NA,NA,NA
"34795","Rockefeller Philanthropy Advisors",2021-06-29,22139,NA,NA,NA,NA
"34796","Rockefeller Philanthropy Advisors",2021-07-02,22183,NA,NA,NA,NA
"34797","Rockefeller Philanthropy Advisors",2021-07-04,22199,NA,NA,NA,NA
"34798","Rockefeller Philanthropy Advisors",2021-07-09,22250,NA,NA,NA,NA
"34799","Rockefeller Philanthropy Advisors",2021-07-14,22293,NA,NA,NA,NA
"34800","Rockefeller Philanthropy Advisors",2021-07-18,22329,NA,NA,NA,NA
"34801","Rockefeller Philanthropy Advisors",2021-07-22,22367,NA,NA,NA,NA
"34802","Rockefeller Philanthropy Advisors",2021-08-14,22612,NA,NA,NA,NA
"34803","Rockefeller Philanthropy Advisors",2021-08-26,22749,NA,NA,NA,NA
"34804","Rockefeller Philanthropy Advisors",2021-09-02,22828,NA,NA,NA,NA
"34805","Rockefeller Philanthropy Advisors",2021-09-16,22980,NA,NA,NA,NA
"34806","Rockefeller Philanthropy Advisors",2021-10-17,23353,NA,NA,NA,NA
"34807","Rockefeller Philanthropy Advisors",2021-10-29,23504,NA,NA,NA,NA
"34808","Rockefeller Philanthropy Advisors",2021-11-06,23581,NA,NA,NA,NA
"34809","Rockefeller Philanthropy Advisors",2021-11-20,23752,NA,NA,NA,NA
"34810","Rockefeller Philanthropy Advisors",2021-12-07,23894,NA,NA,NA,NA
"34811","Rockefeller Philanthropy Advisors",2021-12-14,23934,NA,NA,NA,NA
"34812","Rockefeller Philanthropy Advisors",2021-12-20,23981,NA,NA,NA,NA
"34813","Rockefeller Philanthropy Advisors",2021-12-26,24018,NA,NA,NA,NA
"34814","Rockefeller Philanthropy Advisors",2021-12-30,24034,NA,NA,NA,NA
"34815","Rockefeller Philanthropy Advisors",2021-12-31,24042,NA,NA,NA,NA
"34816","Rockefeller Philanthropy Advisors",2022-01-03,24051,NA,NA,NA,NA
"34817","Rockefeller Philanthropy Advisors",2022-01-04,24057,NA,NA,NA,NA
"34818","Rockefeller Philanthropy Advisors",2022-01-06,24075,NA,NA,NA,NA
"34819","Rockefeller Philanthropy Advisors",2022-01-07,24087,NA,NA,NA,NA
"34820","Rockefeller Philanthropy Advisors",2022-01-10,24107,NA,NA,NA,NA
"34821","Rockefeller Philanthropy Advisors",2022-01-14,24143,NA,NA,NA,NA
"34822","Rockefeller Philanthropy Advisors",2022-01-18,24179,NA,NA,NA,NA
"34823","Rockefeller Philanthropy Advisors",2022-01-27,24285,NA,NA,NA,NA
"34824","Rockefeller Philanthropy Advisors",2022-02-01,24382,NA,NA,NA,NA
"34825","Rockefeller Philanthropy Advisors",2022-02-07,24476,NA,NA,NA,NA
"34826","Rockefeller Philanthropy Advisors",2022-02-10,24540,NA,NA,NA,NA
"34827","Rockefeller Philanthropy Advisors",2022-02-12,24564,NA,NA,NA,NA
"34828","Rockefeller Philanthropy Advisors",2022-02-16,24608,NA,NA,NA,NA
"34829","Rockefeller Philanthropy Advisors",2022-02-20,24658,NA,NA,NA,NA
"34830","Rockefeller Philanthropy Advisors",2022-02-26,24725,NA,NA,NA,NA
"34831","Rockefeller Philanthropy Advisors",2022-03-03,24771,NA,NA,NA,NA
"34832","Rockefeller Philanthropy Advisors",2022-03-07,24831,NA,NA,NA,NA
"34833","Rockefeller Philanthropy Advisors",2022-03-15,24954,NA,NA,NA,NA
"34834","Rockefeller Philanthropy Advisors",2022-03-29,25157,NA,NA,NA,NA
"34835","Rockefeller Philanthropy Advisors",2022-03-31,25183,NA,NA,NA,NA
"34836","Rockefeller Philanthropy Advisors",2022-04-09,25321,NA,NA,NA,NA
"34837","Rockefeller Philanthropy Advisors",2022-04-11,25339,NA,NA,NA,NA
"34838","Rockefeller Philanthropy Advisors",2022-04-19,25434,NA,NA,NA,NA
"34839","Rockefeller Philanthropy Advisors",2022-04-25,25520,NA,NA,NA,NA
"34840","Rockefeller Philanthropy Advisors",2022-04-29,25582,NA,NA,NA,NA
"34841","Rockefeller Philanthropy Advisors",2022-05-05,25667,NA,NA,NA,NA
"34842","Rockefeller Philanthropy Advisors",2022-05-12,25794,NA,NA,NA,NA
"34843","Rockefeller Philanthropy Advisors",2022-05-22,25968,NA,NA,NA,NA
"34844","Rockefeller Philanthropy Advisors",2022-05-23,25980,NA,NA,NA,NA
"34845","Rockefeller Philanthropy Advisors",2022-05-25,26016,NA,NA,NA,NA
"34846","Rockefeller Philanthropy Advisors",2022-05-27,26044,NA,NA,NA,NA
"34847","Rockefeller Philanthropy Advisors",2022-05-30,26076,NA,NA,NA,NA
"34848","Rockefeller Philanthropy Advisors",2022-06-01,26090,NA,NA,NA,NA
"34849","Rockefeller Philanthropy Advisors",2022-06-03,26143,NA,NA,NA,NA
"34850","Rockefeller Philanthropy Advisors",2022-06-11,26265,NA,NA,NA,NA
"34851","Rockefeller Philanthropy Advisors",2022-06-13,26293,NA,NA,NA,NA
"34852","Rockefeller Philanthropy Advisors",2022-06-15,26339,NA,NA,NA,NA
"34853","Rockefeller Philanthropy Advisors",2022-06-20,26416,NA,NA,NA,NA
"34854","Rockefeller Philanthropy Advisors",2022-06-22,26465,NA,NA,NA,NA
"34855","Rockefeller Philanthropy Advisors",2022-06-26,26556,NA,NA,NA,NA
"34856","Rockefeller Philanthropy Advisors",2022-06-28,26597,NA,NA,NA,NA
"34857","Rockefeller Philanthropy Advisors",2022-06-30,26638,NA,NA,NA,NA
"34858","Rockefeller Philanthropy Advisors",2022-07-01,26671,NA,NA,NA,NA
"34859","Rockefeller Philanthropy Advisors",2022-07-02,26680,NA,NA,NA,NA
"34860","Rockefeller Philanthropy Advisors",2022-07-04,26708,NA,NA,NA,NA
"34861","Rockefeller Philanthropy Advisors",2022-07-05,26735,NA,NA,NA,NA
"34862","Rockefeller Philanthropy Advisors",2022-07-09,26794,NA,NA,NA,NA
"34863","Rockefeller Philanthropy Advisors",2022-07-12,26836,NA,NA,NA,NA
"34864","Rockefeller Philanthropy Advisors",2022-07-18,26955,NA,NA,NA,NA
"34865","Rockefeller Philanthropy Advisors",2022-07-21,27037,NA,NA,NA,NA
"34866","Rockefeller Philanthropy Advisors",2022-07-23,27076,NA,NA,NA,NA
"34867","Rockefeller Philanthropy Advisors",2022-07-25,27114,NA,NA,NA,NA
"34868","Rockefeller Philanthropy Advisors",2022-08-01,27325,NA,NA,NA,NA
"34869","Rockefeller Philanthropy Advisors",2022-08-08,27525,NA,NA,NA,NA
"34870","Rockefeller Philanthropy Advisors",2022-08-16,27817,NA,NA,NA,NA
"34871","Rockefeller Philanthropy Advisors",2022-08-20,27987,NA,NA,NA,NA
"34872","Rockefeller Philanthropy Advisors",2022-08-25,28113,NA,NA,NA,NA
"34873","Rockefeller Philanthropy Advisors",2022-08-28,28194,NA,NA,NA,NA
"34874","Rockefeller Philanthropy Advisors",2022-09-01,28350,NA,NA,NA,NA
"34875","Rockefeller Philanthropy Advisors",2022-09-07,28518,NA,NA,NA,NA
"34876","Rockefeller Philanthropy Advisors",2022-09-10,28585,NA,NA,NA,NA
"34877","Rockefeller Philanthropy Advisors",2022-09-16,28785,NA,NA,NA,NA
"34878","Rockefeller Philanthropy Advisors",2022-09-22,29027,NA,NA,NA,NA
"34879","Rockefeller Philanthropy Advisors",2022-09-29,29269,NA,NA,NA,NA
"34880","Rockefeller Philanthropy Advisors",2022-10-03,29353,NA,NA,NA,NA
"34881","Rockefeller Philanthropy Advisors",2022-10-09,29564,NA,NA,NA,NA
"34882","Rockefeller Philanthropy Advisors",2022-10-12,29664,NA,NA,NA,NA
"34883","Rockefeller Philanthropy Advisors",2022-10-16,29757,NA,NA,NA,NA
"34884","Rockefeller Philanthropy Advisors",2022-10-22,29937,NA,NA,NA,NA
"34885","Rockefeller Philanthropy Advisors",2022-10-28,30160,NA,NA,NA,NA
"34886","Rockefeller Philanthropy Advisors",2022-11-03,30368,NA,NA,NA,NA
"34887","Rockefeller Philanthropy Advisors",2022-11-06,30473,NA,NA,NA,NA
"34888","Rockefeller Philanthropy Advisors",2022-11-14,30744,NA,NA,NA,NA
"34889","Rockefeller Philanthropy Advisors",2022-11-20,30957,NA,NA,NA,NA
"34890","Rockefeller Philanthropy Advisors",2022-11-24,31049,NA,NA,NA,NA
"34891","Rockefeller Philanthropy Advisors",2022-12-01,31213,NA,NA,NA,NA
"34892","Rockefeller Philanthropy Advisors",2022-12-08,31421,NA,NA,NA,NA
"34893","Rockefeller Philanthropy Advisors",2022-12-14,31567,NA,NA,NA,NA
"34894","Rockefeller Philanthropy Advisors",2022-12-27,31846,NA,NA,NA,NA
"34895","Rockefeller Philanthropy Advisors",2023-01-01,31930,NA,NA,NA,NA
"34896","Rockefeller Philanthropy Advisors",2023-01-05,32029,NA,NA,NA,NA
"34897","Rockefeller Philanthropy Advisors",2023-01-09,32132,NA,NA,NA,NA
"34898","Rockefeller Philanthropy Advisors",2023-01-22,32523,NA,NA,NA,NA
"34899","Rockefeller Philanthropy Advisors",2023-01-28,32722,NA,NA,NA,NA
"34900","Rockefeller Philanthropy Advisors",2023-02-04,32990,NA,NA,NA,NA
"34901","Rockefeller Philanthropy Advisors",2023-02-10,33214,NA,NA,NA,NA
"34902","Rockefeller Philanthropy Advisors",2023-02-13,33341,NA,NA,NA,NA
"34903","Rockefeller Philanthropy Advisors",2023-02-24,33787,NA,NA,NA,NA
"34904","Rockefeller Philanthropy Advisors",2023-03-10,34331,NA,NA,NA,NA
"34905","Rockefeller Philanthropy Advisors",2023-03-14,34481,NA,NA,NA,NA
"34906","Rockefeller Philanthropy Advisors",2023-03-18,34640,NA,NA,NA,NA
"34907","Rockefeller Philanthropy Advisors",2023-03-21,34748,NA,NA,NA,NA
"34908","Rockefeller Philanthropy Advisors",2023-03-25,34947,NA,NA,NA,NA
"34909","Rockefeller Philanthropy Advisors",2023-04-01,35185,NA,NA,NA,NA
"34910","Rockefeller Philanthropy Advisors",2023-04-10,35460,NA,NA,NA,NA
"34911","Rockefeller Philanthropy Advisors",2023-04-13,35672,NA,NA,NA,NA
"34912","Rockefeller Philanthropy Advisors",2023-04-21,35948,NA,NA,NA,NA
"34913","Rockefeller Philanthropy Advisors",2023-04-29,36194,NA,NA,NA,NA
"34914","Rockefeller Philanthropy Advisors",2023-05-12,36578,NA,NA,NA,NA
"34915","Rockefeller Philanthropy Advisors",2023-05-19,36785,NA,NA,NA,NA
"34916","Rockefeller Philanthropy Advisors",2023-05-29,37002,NA,NA,NA,NA
"34917","Rockefeller Philanthropy Advisors",2023-06-05,37192,NA,NA,NA,NA
"34918","Rockefeller Philanthropy Advisors",2023-06-11,37371,NA,NA,NA,NA
"34919","Rockefeller Philanthropy Advisors",2023-06-14,37507,NA,NA,NA,NA
"34920","Rockefeller Philanthropy Advisors",2023-06-17,37635,NA,NA,NA,NA
"34921","Rockefeller Philanthropy Advisors",2023-06-23,37854,NA,NA,NA,NA
"34922","Rockefeller Philanthropy Advisors",2023-06-27,37988,NA,NA,NA,NA
"34923","Rockefeller Philanthropy Advisors",2023-07-06,38326,NA,NA,NA,NA
"34924","Rockefeller Philanthropy Advisors",2023-07-23,38959,NA,NA,NA,NA
"34925","Rockefeller Philanthropy Advisors",2023-08-02,39507,NA,NA,NA,NA
"34926","Rockefeller Philanthropy Advisors",2023-08-08,39722,NA,NA,NA,NA
"34927","Rockefeller Philanthropy Advisors",2023-08-10,39816,NA,NA,NA,NA
"34928","Rockefeller Philanthropy Advisors",2023-08-29,40682,NA,NA,NA,NA
"34929","Rockefeller Philanthropy Advisors",2023-09-15,41320,NA,NA,NA,NA
"34930","Rockefeller Philanthropy Advisors",2023-10-18,42908,NA,NA,NA,NA
"34931","Rockefeller Philanthropy Advisors",2023-12-14,44016,NA,NA,NA,NA
"34932","Rockefeller Philanthropy Advisors",2023-12-16,44159,NA,NA,NA,NA
"34933","Rockefeller Philanthropy Advisors",2023-12-18,44221,NA,NA,NA,NA
"34934","Rockefeller Philanthropy Advisors",2024-01-22,45292,NA,NA,NA,NA
"34935","Rockefeller Philanthropy Advisors",2024-04-08,47575,NA,NA,NA,NA
"34936","Rockefeller Philanthropy Advisors",2024-04-09,47663,NA,NA,NA,NA
"34937","Rockefeller Philanthropy Advisors",2024-04-17,48002,NA,NA,NA,NA
"34938","Rockefeller Philanthropy Advisors",2024-04-19,48070,NA,NA,NA,NA
"34939","Rockefeller Philanthropy Advisors",2024-04-28,48329,NA,NA,NA,NA
"34940","Rockefeller Philanthropy Advisors",2024-05-03,48498,NA,NA,NA,NA
"34941","Rockefeller Philanthropy Advisors",2024-05-19,49287,NA,NA,NA,NA
"34942","Rockefeller Philanthropy Advisors",2024-05-28,49819,NA,NA,NA,NA
"34943","Rockefeller Philanthropy Advisors",2024-06-08,50225,NA,NA,NA,NA
"34944","Rockefeller Philanthropy Advisors",2024-06-24,50541,NA,NA,NA,NA
"34945","Rockefeller Philanthropy Advisors",2024-06-28,50616,NA,NA,NA,NA
"34946","Rockefeller Philanthropy Advisors",2024-07-17,50915,NA,NA,NA,NA
"34947","Rockefeller Philanthropy Advisors",2024-07-20,50968,NA,NA,NA,NA
"34948","Rockefeller Philanthropy Advisors",2024-07-23,51019,NA,NA,NA,NA
"34949","Rockefeller Philanthropy Advisors",2024-08-02,51174,NA,NA,NA,NA
"34950","Rockefeller Philanthropy Advisors",2024-08-06,51283,NA,NA,NA,NA
"34951","Rockefeller Philanthropy Advisors",2024-08-09,51376,NA,NA,NA,NA
"34952","Rockefeller Philanthropy Advisors",2024-08-20,51735,NA,NA,NA,NA
"34953","Rockefeller Philanthropy Advisors",2024-09-02,52090,NA,NA,NA,NA
"34954","Rockefeller Philanthropy Advisors",2024-09-07,52278,NA,NA,NA,NA
"34955","Rockefeller Philanthropy Advisors",2024-09-10,52365,NA,NA,NA,NA
"34956","Rockefeller Philanthropy Advisors",2024-09-16,52477,NA,NA,NA,NA
"34957","Rockefeller Philanthropy Advisors",2024-09-24,52680,NA,NA,NA,NA
"34958","Rockefeller Philanthropy Advisors",2024-11-26,53920,NA,NA,NA,NA
"34959","Rockefeller Philanthropy Advisors",2025-03-09,56637,NA,NA,NA,22168
"34960","Rocket Factory Augsburg - RFA",2023-01-21,30194,NA,NA,NA,NA
"34961","Rocket Factory Augsburg - RFA",2023-02-25,31059,NA,NA,NA,NA
"34962","Rocket Factory Augsburg - RFA",2023-03-13,31369,NA,NA,NA,NA
"34963","Rocket Factory Augsburg - RFA",2023-03-29,31840,NA,NA,NA,NA
"34964","Rocket Factory Augsburg - RFA",2023-04-10,32166,NA,NA,NA,NA
"34965","Rocket Factory Augsburg - RFA",2023-04-23,32454,NA,NA,NA,NA
"34966","Rocket Factory Augsburg - RFA",2023-06-05,33532,NA,NA,NA,NA
"34967","Rocket Factory Augsburg - RFA",2023-06-11,33712,NA,NA,NA,NA
"34968","Rocket Factory Augsburg - RFA",2023-06-23,33998,NA,NA,NA,NA
"34969","Rocket Factory Augsburg - RFA",2023-07-06,34376,NA,NA,NA,NA
"34970","Rocket Factory Augsburg - RFA",2023-07-23,34735,NA,NA,NA,NA
"34971","Rocket Factory Augsburg - RFA",2023-08-05,35087,NA,NA,NA,NA
"34972","Rocket Factory Augsburg - RFA",2023-08-29,35746,NA,NA,NA,NA
"34973","Rocket Factory Augsburg - RFA",2023-10-18,37173,NA,NA,NA,NA
"34974","Rocket Lab",2023-01-21,129666,NA,NA,NA,NA
"34975","Rocket Lab",2023-02-25,132172,NA,NA,NA,NA
"34976","Rocket Lab",2023-03-13,133221,NA,NA,NA,NA
"34977","Rocket Lab",2023-03-29,134898,NA,NA,NA,NA
"34978","Rocket Lab",2023-04-10,135974,NA,NA,NA,NA
"34979","Rocket Lab",2023-04-23,137456,NA,NA,NA,NA
"34980","Rocket Lab",2023-06-05,141580,NA,NA,NA,NA
"34981","Rocket Lab",2023-06-11,142059,NA,NA,NA,NA
"34982","Rocket Lab",2023-06-23,143177,NA,NA,NA,NA
"34983","Rocket Lab",2023-07-06,144317,NA,NA,NA,NA
"34984","Rocket Lab",2023-07-23,145885,NA,NA,NA,NA
"34985","Rocket Lab",2023-08-05,147260,NA,NA,NA,NA
"34986","Rocket Lab",2023-08-29,149532,NA,NA,NA,NA
"34987","Rocket Lab",2023-10-18,155388,NA,NA,NA,NA
"34988","Rocket Lab",2023-12-17,158742,NA,NA,NA,NA
"34989","Rocket Lab",2023-12-18,158831,NA,NA,NA,NA
"34990","Rocket Lab",2025-02-21,237976,NA,NA,NA,NA
"34991","Rockland Trust",2023-01-21,9469,NA,NA,NA,NA
"34992","Rockland Trust",2023-02-10,9590,NA,NA,NA,NA
"34993","Rockland Trust",2023-02-25,9654,NA,NA,NA,NA
"34994","Rockland Trust",2023-03-13,9725,NA,NA,NA,NA
"34995","Rockland Trust",2023-03-29,9814,NA,NA,NA,NA
"34996","Rockland Trust",2023-04-10,9876,NA,NA,NA,NA
"34997","Rockland Trust",2023-04-23,9945,NA,NA,NA,NA
"34998","Rockland Trust",2023-06-05,10120,NA,NA,NA,NA
"34999","Rockland Trust",2023-06-11,10171,NA,NA,NA,NA
"35000","Rockland Trust",2023-06-23,10233,NA,NA,NA,NA
"35001","Rockland Trust",2023-07-06,10313,NA,NA,NA,NA
"35002","Rockland Trust",2023-07-23,10386,NA,NA,NA,NA
"35003","Rockland Trust",2023-08-05,10456,NA,NA,NA,NA
"35004","Rockland Trust",2023-08-29,10599,NA,NA,NA,NA
"35005","Rockland Trust",2023-10-18,11031,NA,NA,NA,NA
"35006","Rockland Trust",2023-12-14,11543,NA,NA,NA,NA
"35007","Rockland Trust",2023-12-17,11584,NA,NA,NA,NA
